start_station_name,end_station_name,Latitude_x,Longitude_x,Latitude_y,Longitude_y
Oklahoma Ave & D St NE,3rd & H St NE,38.8947743,-76.9743375,38.9003026,-77.0016867
Potomac & M St NW,3rd & H St NE,38.9051294,-77.0651744,38.9003026,-77.0016867
Potomac & Pennsylvania Ave SE,3rd & H St NE,38.8731037,-76.9695601,38.9003026,-77.0016867
Rhode Island Ave Metro,3rd & H St NE,38.920918,-76.995941,38.9003026,-77.0016867
River Rd & Landy Ln,3rd & H St NE,38.9645584,-77.1033793,38.9003026,-77.0016867
Smithsonian-National Mall / Jefferson Dr & 12th St SW,3rd & H St NE,38.8886581,-77.0281975,38.9003026,-77.0016867
Vermont Ave & I St NW,3rd & H St NE,38.9013406,-77.0345896,38.9003026,-77.0016867
Ward Circle / American University,3rd & H St NE,38.9374344,-77.0866825,38.9003026,-77.0016867
Washington & Independence Ave SW/HHS,3rd & H St NE,38.8866441,-77.0144068,38.9003026,-77.0016867
Wisconsin Ave & O St NW,3rd & H St NE,38.9084234,-77.0638834,38.9003026,-77.0016867
10th & E St NW,3rd & H St NW,38.8961384,-77.0260002,38.9002169,-77.0312345
10th & G St NW,3rd & H St NW,38.8983151,-77.0259896,38.9002169,-77.0312345
10th & K St NW,3rd & H St NW,38.90253,-77.0259938,38.9002169,-77.0312345
10th & U St NW,3rd & H St NW,38.917007,-77.0259857,38.9002169,-77.0312345
10th St & Constitution Ave NW,3rd & H St NW,38.8921062,-77.0259036,38.9002169,-77.0312345
11th & Girard St NW,3rd & H St NW,38.925755,-77.02704,38.9002169,-77.0312345
11th & Kenyon St NW,3rd & H St NW,38.929685,-77.0277483,38.9002169,-77.0312345
11th & M St NW,3rd & H St NW,38.905637,-77.027041,38.9002169,-77.0312345
11th & O St NW,3rd & H St NW,38.9085726,-77.0270402,38.9002169,-77.0312345
11th & Park Rd NW,3rd & H St NW,38.931821,-77.02826,38.9002169,-77.0312345
11th & S St NW,3rd & H St NW,38.9140948,-77.0270455,38.9002169,-77.0312345
12th & Irving St NE,3rd & H St NW,38.928589,-76.9906842,38.9002169,-77.0312345
12th & L St NW,3rd & H St NW,38.9037322,-77.028088,38.9002169,-77.0312345
12th & U St NW,3rd & H St NW,38.9170019,-77.0280891,38.9002169,-77.0312345
13th & D St NE,3rd & H St NW,38.894777,-76.9883104,38.9002169,-77.0312345
13th & E St SE,3rd & H St NW,38.882832,-76.9883198,38.9002169,-77.0312345
13th & H St NE,3rd & H St NW,38.9002048,-76.9883091,38.9002169,-77.0312345
13th St & New York Ave NW,3rd & H St NW,38.9002912,-77.0295883,38.9002169,-77.0312345
14th & D St SE,3rd & H St NW,38.8946621,-77.0306956,38.9002169,-77.0312345
14th & G St NW,3rd & H St NW,38.8983306,-77.0319663,38.9002169,-77.0312345
14th & Harvard St NW,3rd & H St NW,38.9265708,-77.0324139,38.9002169,-77.0312345
14th & Irving St NW,3rd & H St NW,38.9287772,-77.0326506,38.9002169,-77.0312345
14th & L St NW,3rd & H St NW,38.903746,-77.0319747,38.9002169,-77.0312345
14th & Newton St NW,3rd & H St NW,38.9318686,-77.0327472,38.9002169,-77.0312345
14th & R St NW,3rd & H St NW,38.9126061,-77.0319494,38.9002169,-77.0312345
14th & Rhode Island Ave NW,3rd & H St NW,38.9088311,-77.0319575,38.9002169,-77.0312345
14th & V St NW,3rd & H St NW,38.9181132,-77.0319544,38.9002169,-77.0312345
14th St & New York Ave NW,3rd & H St NW,38.8993304,-77.0319713,38.9002169,-77.0312345
15th & K St NW,3rd & H St NW,38.9024168,-77.0345695,38.9002169,-77.0312345
15th & L St NW,3rd & H St NW,38.9037458,-77.0345694,38.9002169,-77.0312345
15th & M St NW,3rd & H St NW,38.9056496,-77.0345673,38.9002169,-77.0312345
15th & P St NW,3rd & H St NW,38.9096682,-77.0345588,38.9002169,-77.0312345
15th & W St NW,3rd & H St NW,38.9191619,-77.034716,38.9002169,-77.0312345
15th St & Constitution Ave NW,3rd & H St NW,38.8921024,-77.0336424,38.9002169,-77.0312345
16th & Harvard St NW,3rd & H St NW,38.9262792,-77.0364613,38.9002169,-77.0312345
16th & Irving St NW,3rd & H St NW,38.9286821,-77.0364572,38.9002169,-77.0312345
16th & R St NW,3rd & H St NW,38.9126037,-77.0365134,38.9002169,-77.0312345
17th & Corcoran St NW,3rd & H St NW,38.9118701,-77.0384855,38.9002169,-77.0312345
17th & G St NW,3rd & H St NW,38.8983186,-77.0394614,38.9002169,-77.0312345
17th & K St NW / Farragut Square,3rd & H St NW,38.9021566,-77.0380023,38.9002169,-77.0312345
17th St & Massachusetts Ave NW,3rd & H St NW,38.9079341,-77.0385233,38.9002169,-77.0312345
18th & C St NW,3rd & H St NW,38.8935359,-77.0417413,38.9002169,-77.0312345
18th & M St NW,3rd & H St NW,38.9056568,-77.0416876,38.9002169,-77.0312345
18th & R St NW,3rd & H St NW,38.9126074,-77.0416631,38.9002169,-77.0312345
18th St & Pennsylvania Ave NW,3rd & H St NW,38.899316,-77.041633,38.9002169,-77.0312345
18th St & Wyoming Ave NW,3rd & H St NW,38.9187411,-77.0416565,38.9002169,-77.0312345
19th & East Capitol St SE,3rd & H St NW,38.8897738,-76.977254,38.9002169,-77.0312345
19th & G St NW,3rd & H St NW,38.898331,-77.0434727,38.9002169,-77.0312345
19th & K St NW,3rd & H St NW,38.902416,-77.0434552,38.9002169,-77.0312345
1st & H St NW,3rd & H St NW,38.9002169,-77.0312345,38.9002169,-77.0312345
1st & M St NE,3rd & H St NW,38.9056533,-77.0058882,38.9002169,-77.0312345
1st & M St SE,3rd & H St NW,38.8768635,-76.9831619,38.9002169,-77.0312345
1st & O St NW,3rd & H St NW,38.9601576,-77.0116249,38.9002169,-77.0312345
1st & Rhode Island Ave NW,3rd & H St NW,38.9112599,-77.0251579,38.9002169,-77.0312345
20th & O St NW / Dupont South,3rd & H St NW,38.907743,-77.043655,38.9002169,-77.0312345
20th St & Florida Ave NW,3rd & H St NW,38.9151073,-77.044913,38.9002169,-77.0312345
21st & I St NW,3rd & H St NW,38.9007023,-77.0466551,38.9002169,-77.0312345
22nd & I St NW / Foggy Bottom,3rd & H St NW,38.9007023,-77.0488331,38.9002169,-77.0312345
22nd & P ST NW,3rd & H St NW,38.909643,-77.0487969,38.9002169,-77.0312345
23rd & M St NW,3rd & H St NW,38.9052669,-77.0501284,38.9002169,-77.0312345
2nd & G St NE,3rd & H St NW,38.89894,-77.00901,38.9002169,-77.0312345
2nd St & Massachusetts Ave NE,3rd & H St NW,38.8952128,-77.0035114,38.9002169,-77.0312345
34th & Water St NW,3rd & H St NW,38.903882,-77.067735,38.9002169,-77.0312345
36th & Calvert St NW / Glover Park,3rd & H St NW,38.922542,-77.0708934,38.9002169,-77.0312345
37th & O St NW / Georgetown University,3rd & H St NW,38.9076089,-77.0722585,38.9002169,-77.0312345
39th & Calvert St NW / Stoddert,3rd & H St NW,38.9230112,-77.0790952,38.9002169,-77.0312345
3rd & D St SE,3rd & H St NW,38.8851,-77.0023,38.9002169,-77.0312345
3rd & Elm St NW,3rd & H St NW,38.9174514,-77.016491,38.9002169,-77.0312345
3rd & G St SE,3rd & H St NW,38.8812662,-76.9914837,38.9002169,-77.0312345
3rd & H St NE,3rd & H St NW,38.9003026,-77.0016867,38.9002169,-77.0312345
3rd & H St NW,3rd & H St NW,38.9002169,-77.0312345,38.9002169,-77.0312345
3rd & M St NE,3rd & H St NW,38.905696,-76.997098,38.9002169,-77.0312345
3rd St & Pennsylvania Ave SE,3rd & H St NW,38.887124,-77.001692,38.9002169,-77.0312345
4th & C St SW,3rd & H St NW,38.88631,-77.01799,38.9002169,-77.0312345
4th & D St NW / Judiciary Square,3rd & H St NW,38.8946621,-77.0306956,38.9002169,-77.0312345
4th & E St SW,3rd & H St NW,38.8832394,-77.0154581,38.9002169,-77.0312345
4th & East Capitol St NE,3rd & H St NW,38.8898269,-76.9541242,38.9002169,-77.0312345
4th & M St SE,3rd & H St NW,38.8768635,-76.9831619,38.9002169,-77.0312345
4th & M St SW,3rd & H St NW,38.8765291,-77.0141041,38.9002169,-77.0312345
4th & W St NE,3rd & H St NW,38.919029,-77.000472,38.9002169,-77.0312345
4th St & Madison Dr NW,3rd & H St NW,38.8905995,-77.0175703,38.9002169,-77.0312345
5th & F St NW,3rd & H St NW,38.897337,-77.018929,38.9002169,-77.0312345
5th & K St NW,3rd & H St NW,38.9025277,-77.0189305,38.9002169,-77.0312345
5th St & Massachusetts Ave NW,3rd & H St NW,38.9011312,-77.0189262,38.9002169,-77.0312345
6th & H St NE,3rd & H St NW,38.9002104,-76.9984441,38.9002169,-77.0312345
6th & K St NE,3rd & H St NW,38.9025086,-76.9984503,38.9002169,-77.0312345
6th St & Indiana Ave NW,3rd & H St NW,38.8944395,-77.0199018,38.9002169,-77.0312345
7th & F St NW / National Portrait Gallery,3rd & H St NW,38.8978267,-77.023019,38.9002169,-77.0312345
7th & K St NW,3rd & H St NW,38.9021412,-77.021891,38.9002169,-77.0312345
7th & R St NW / Shaw Library,3rd & H St NW,38.9124464,-77.022271,38.9002169,-77.0312345
7th & T St NW,3rd & H St NW,38.915572,-77.021919,38.9002169,-77.0312345
7th St & Massachusetts Ave NE,3rd & H St NW,38.9021412,-77.021891,38.9002169,-77.0312345
8th & East Capitol St NE,3rd & H St NW,38.8898269,-76.9541242,38.9002169,-77.0312345
8th & F St NE,3rd & H St NW,38.897333,-76.994965,38.9002169,-77.0312345
8th & H St NW,3rd & H St NW,38.899814,-77.022948,38.9002169,-77.0312345
8th & O St NW,3rd & H St NW,38.9085637,-77.0229375,38.9002169,-77.0312345
California St & Florida Ave NW,3rd & H St NW,38.9178137,-77.0403994,38.9002169,-77.0312345
Clarendon Metro / Wilson Blvd & N Highland St,3rd & H St NW,38.8871034,-77.0952151,38.9002169,-77.0312345
Columbia Rd & Belmont St NW,3rd & H St NW,38.9205817,-77.043926,38.9002169,-77.0312345
Columbia Rd & Georgia Ave NW,3rd & H St NW,38.9281258,-77.023104,38.9002169,-77.0312345
Columbus Circle / Union Station,3rd & H St NW,38.896995,-77.006384,38.9002169,-77.0312345
Constitution Ave & 2nd St NW/DOL,3rd & H St NW,38.8921052,-77.0136447,38.9002169,-77.0312345
Convention Center / 7th & M St NW,3rd & H St NW,38.9056431,-77.0219318,38.9002169,-77.0312345
D St & Maryland Ave NE,3rd & H St NW,38.8947301,-76.9968333,38.9002169,-77.0312345
Eastern Market / 7th & North Carolina Ave SE,3rd & H St NW,38.8864481,-76.996479,38.9002169,-77.0312345
Eckington Pl & Q St NE,3rd & H St NW,38.9111223,-77.0047933,38.9002169,-77.0312345
Florida Ave & R St NW,3rd & H St NW,38.9126039,-77.0132898,38.9002169,-77.0312345
Georgetown Harbor / 30th St NW,3rd & H St NW,38.9099278,-77.0592585,38.9002169,-77.0312345
Independence Ave & L'Enfant Plaza SW/DOE,3rd & H St NW,38.8862882,-77.0265843,38.9002169,-77.0312345
John McCormack Dr & Michigan Ave NE,3rd & H St NW,38.9335106,-76.9953337,38.9002169,-77.0312345
M St & Pennsylvania Ave NW,3rd & H St NW,38.9052453,-77.0579267,38.9002169,-77.0312345
Maine Ave & 7th St SW,3rd & H St NW,38.8786499,-77.022833,38.9002169,-77.0312345
Maine Ave & 9th St SW,3rd & H St NW,38.8802954,-77.0249438,38.9002169,-77.0312345
Maryland Ave & E St NE,3rd & H St NW,38.8961161,-76.9931643,38.9002169,-77.0312345
Massachusetts Ave & 6th St NE,3rd & H St NW,38.8930708,-76.9984653,38.9002169,-77.0312345
Massachusetts Ave & Dupont Circle NW,3rd & H St NW,38.909303,-77.0427814,38.9002169,-77.0312345
Metro Center / 12th & G St NW,3rd & H St NW,38.8980522,-77.0282299,38.9002169,-77.0312345
N Lynn St & Fairfax Dr,3rd & H St NW,38.8933017,-77.0712647,38.9002169,-77.0312345
New Hampshire Ave & 24th St NW,3rd & H St NW,38.9011215,-77.0514178,38.9002169,-77.0312345
New Hampshire Ave & T St NW,3rd & H St NW,38.9155803,-77.0378968,38.9002169,-77.0312345
New Jersey Ave & F St NW,3rd & H St NW,38.8973436,-77.0118709,38.9002169,-77.0312345
New Jersey Ave & N St NW/Dunbar HS,3rd & H St NW,38.9075024,-77.0128468,38.9002169,-77.0312345
New Jersey Ave & R St NW,3rd & H St NW,38.9125993,-77.0173559,38.9002169,-77.0312345
New York Ave & 15th St NW,3rd & H St NW,38.8987597,-77.0336773,38.9002169,-77.0312345
North Capitol St & F St NW,3rd & H St NW,38.8973304,-77.0091024,38.9002169,-77.0312345
North Capitol St & G Pl NE,3rd & H St NW,38.8995605,-77.0090117,38.9002169,-77.0312345
Park Rd & Holmead Pl NW,3rd & H St NW,38.9309272,-77.030867,38.9002169,-77.0312345
Potomac & M St NW,3rd & H St NW,38.9051294,-77.0651744,38.9002169,-77.0312345
Potomac & Pennsylvania Ave SE,3rd & H St NW,38.8731037,-76.9695601,38.9002169,-77.0312345
Rhode Island Ave & V St NE,3rd & H St NW,38.9180402,-77.0056871,38.9002169,-77.0312345
Smithsonian-National Mall / Jefferson Dr & 12th St SW,3rd & H St NW,38.8886581,-77.0281975,38.9002169,-77.0312345
Thomas Circle,3rd & H St NW,38.9059397,-77.0317658,38.9002169,-77.0312345
Virginia Ave & 25th St NW,3rd & H St NW,38.9008492,-77.0533105,38.9002169,-77.0312345
Washington & Independence Ave SW/HHS,3rd & H St NW,38.8866441,-77.0144068,38.9002169,-77.0312345
Wilson Blvd & N Troy St,3rd & H St NW,38.8925429,-77.0818526,38.9002169,-77.0312345
Wilson Blvd & N Uhle St,3rd & H St NW,38.8915576,-77.0848598,38.9002169,-77.0312345
10th & E St NW,3rd & Tingey St SE,38.8961384,-77.0260002,38.8748964,-76.9999472
10th & G St NW,3rd & Tingey St SE,38.8983151,-77.0259896,38.8748964,-76.9999472
10th & Monroe St NE,3rd & Tingey St SE,38.9324632,-76.9926274,38.8748964,-76.9999472
11th & F St NW,3rd & Tingey St SE,38.8973435,-77.0270466,38.8748964,-76.9999472
11th & Kenyon St NW,3rd & Tingey St SE,38.929685,-77.0277483,38.8748964,-76.9999472
11th & O St NW,3rd & Tingey St SE,38.9085726,-77.0270402,38.8748964,-76.9999472
11th & S St NW,3rd & Tingey St SE,38.9140948,-77.0270455,38.8748964,-76.9999472
13th & D St NE,3rd & Tingey St SE,38.894777,-76.9883104,38.8748964,-76.9999472
13th & E St SE,3rd & Tingey St SE,38.882832,-76.9883198,38.8748964,-76.9999472
14th & D St SE,3rd & Tingey St SE,38.8946621,-77.0306956,38.8748964,-76.9999472
14th & V St NW,3rd & Tingey St SE,38.9181132,-77.0319544,38.8748964,-76.9999472
14th St & Spring Rd NW,3rd & Tingey St SE,38.9370752,-77.0327226,38.8748964,-76.9999472
15th & East Capitol St NE,3rd & Tingey St SE,38.8898269,-76.9541242,38.8748964,-76.9999472
15th & K St NW,3rd & Tingey St SE,38.9024168,-77.0345695,38.8748964,-76.9999472
15th St & Constitution Ave NW,3rd & Tingey St SE,38.8921024,-77.0336424,38.8748964,-76.9999472
15th St & Massachusetts Ave SE,3rd & Tingey St SE,38.9065186,-77.0345597,38.8748964,-76.9999472
16th & Q St SE / Anacostia HS,3rd & Tingey St SE,38.8699769,-76.9836089,38.8748964,-76.9999472
17th St & Independence Ave SW,3rd & Tingey St SE,38.8879587,-77.0387413,38.8748964,-76.9999472
1st & D St SE,3rd & Tingey St SE,38.88494,-77.00873,38.8748964,-76.9999472
1st & H St NW,3rd & Tingey St SE,38.9002169,-77.0312345,38.8748964,-76.9999472
1st & M St NE,3rd & Tingey St SE,38.9056533,-77.0058882,38.8748964,-76.9999472
1st & M St SE,3rd & Tingey St SE,38.8768635,-76.9831619,38.8748964,-76.9999472
1st & Rhode Island Ave NW,3rd & Tingey St SE,38.9112599,-77.0251579,38.8748964,-76.9999472
20th St & Florida Ave NW,3rd & Tingey St SE,38.9151073,-77.044913,38.8748964,-76.9999472
22nd St & Constitution Ave NW,3rd & Tingey St SE,38.8921184,-77.0488686,38.8748964,-76.9999472
23rd & M St NW,3rd & Tingey St SE,38.9052669,-77.0501284,38.8748964,-76.9999472
24th & N St NW,3rd & Tingey St SE,38.9072503,-77.0514039,38.8748964,-76.9999472
2nd & G St NE,3rd & Tingey St SE,38.89894,-77.00901,38.8748964,-76.9999472
2nd St & Massachusetts Ave NE,3rd & Tingey St SE,38.8952128,-77.0035114,38.8748964,-76.9999472
37th & O St NW / Georgetown University,3rd & Tingey St SE,38.9076089,-77.0722585,38.8748964,-76.9999472
3rd & D St SE,3rd & Tingey St SE,38.8851,-77.0023,38.8748964,-76.9999472
3rd & G St SE,3rd & Tingey St SE,38.8812662,-76.9914837,38.8748964,-76.9999472
3rd & H St NE,3rd & Tingey St SE,38.9003026,-77.0016867,38.8748964,-76.9999472
3rd & M St NE,3rd & Tingey St SE,38.905696,-76.997098,38.8748964,-76.9999472
3rd & Tingey St SE,3rd & Tingey St SE,38.8748964,-76.9999472,38.8748964,-76.9999472
3rd St & Pennsylvania Ave SE,3rd & Tingey St SE,38.887124,-77.001692,38.8748964,-76.9999472
4th & C St SW,3rd & Tingey St SE,38.88631,-77.01799,38.8748964,-76.9999472
4th & E St SW,3rd & Tingey St SE,38.8832394,-77.0154581,38.8748964,-76.9999472
4th & East Capitol St NE,3rd & Tingey St SE,38.8898269,-76.9541242,38.8748964,-76.9999472
4th & M St SE,3rd & Tingey St SE,38.8768635,-76.9831619,38.8748964,-76.9999472
4th & M St SW,3rd & Tingey St SE,38.8765291,-77.0141041,38.8748964,-76.9999472
4th St & Madison Dr NW,3rd & Tingey St SE,38.8905995,-77.0175703,38.8748964,-76.9999472
5th & F St NW,3rd & Tingey St SE,38.897337,-77.018929,38.8748964,-76.9999472
5th & K St NW,3rd & Tingey St SE,38.9025277,-77.0189305,38.8748964,-76.9999472
6th & H St NE,3rd & Tingey St SE,38.9002104,-76.9984441,38.8748964,-76.9999472
6th & K St NE,3rd & Tingey St SE,38.9025086,-76.9984503,38.8748964,-76.9999472
6th St & Indiana Ave NW,3rd & Tingey St SE,38.8944395,-77.0199018,38.8748964,-76.9999472
7th & E St SW,3rd & Tingey St SE,38.8832442,-77.0219776,38.8748964,-76.9999472
7th & T St NW,3rd & Tingey St SE,38.915572,-77.021919,38.8748964,-76.9999472
7th St & Massachusetts Ave NE,3rd & Tingey St SE,38.9021412,-77.021891,38.8748964,-76.9999472
8th & D St NW,3rd & Tingey St SE,38.8947972,-77.0229688,38.8748964,-76.9999472
8th & Eye St SE / Barracks Row,3rd & Tingey St SE,38.8792,-76.9953,38.8748964,-76.9999472
Adams Mill & Columbia Rd NW,3rd & Tingey St SE,38.9226795,-77.0426674,38.8748964,-76.9999472
Anacostia Metro,3rd & Tingey St SE,38.8622178,-76.9951881,38.8748964,-76.9999472
Anacostia Park,3rd & Tingey St SE,38.8657591,-76.9947838,38.8748964,-76.9999472
C & O Canal & Wisconsin Ave NW,3rd & Tingey St SE,38.9594117,-77.0850407,38.8748964,-76.9999472
Columbus Circle / Union Station,3rd & Tingey St SE,38.896995,-77.006384,38.8748964,-76.9999472
Good Hope Rd & MLK Ave SE,3rd & Tingey St SE,38.8674403,-76.9886086,38.8748964,-76.9999472
Jefferson Dr & 14th St SW,3rd & Tingey St SE,38.8886121,-77.0319526,38.8748964,-76.9999472
King Greenleaf Rec Center,3rd & Tingey St SE,38.875,-77.0127778,38.8748964,-76.9999472
Lincoln Memorial,3rd & Tingey St SE,38.8892686,-77.050176,38.8748964,-76.9999472
M St & New Jersey Ave SE,3rd & Tingey St SE,38.8764395,-77.0041448,38.8748964,-76.9999472
Maine Ave & 7th St SW,3rd & Tingey St SE,38.8786499,-77.022833,38.8748964,-76.9999472
Maine Ave & 9th St SW,3rd & Tingey St SE,38.8802954,-77.0249438,38.8748964,-76.9999472
New Jersey Ave & F St NW,3rd & Tingey St SE,38.8973436,-77.0118709,38.8748964,-76.9999472
North Capitol St & F St NW,3rd & Tingey St SE,38.8973304,-77.0091024,38.8748964,-76.9999472
Pleasant St & MLK Ave SE,3rd & Tingey St SE,38.8545358,-76.9960246,38.8748964,-76.9999472
Potomac & Pennsylvania Ave SE,3rd & Tingey St SE,38.8731037,-76.9695601,38.8748964,-76.9999472
Potomac Ave & 8th St SE,3rd & Tingey St SE,38.8768332,-76.9949812,38.8748964,-76.9999472
Potomac Ave & Half St SW,3rd & Tingey St SE,38.870096,-77.0106608,38.8748964,-76.9999472
Washington & Independence Ave SW/HHS,3rd & Tingey St SE,38.8866441,-77.0144068,38.8748964,-76.9999472
Woodley Park Metro / Calvert St & Connecticut Ave NW,3rd & Tingey St SE,38.923148,-77.051476,38.8748964,-76.9999472
10th & E St NW,3rd St & Pennsylvania Ave SE,38.8961384,-77.0260002,38.887124,-77.001692
10th & G St NW,3rd St & Pennsylvania Ave SE,38.8983151,-77.0259896,38.887124,-77.001692
10th & K St NW,3rd St & Pennsylvania Ave SE,38.90253,-77.0259938,38.887124,-77.001692
10th St & Constitution Ave NW,3rd St & Pennsylvania Ave SE,38.8921062,-77.0259036,38.887124,-77.001692
10th St & L'Enfant Plaza SW,3rd St & Pennsylvania Ave SE,38.8842094,-77.0253936,38.887124,-77.001692
11th & F St NW,3rd St & Pennsylvania Ave SE,38.8973435,-77.0270466,38.887124,-77.001692
11th & Kenyon St NW,3rd St & Pennsylvania Ave SE,38.929685,-77.0277483,38.887124,-77.001692
11th & M St NW,3rd St & Pennsylvania Ave SE,38.905637,-77.027041,38.887124,-77.001692
11th & O St NW,3rd St & Pennsylvania Ave SE,38.9085726,-77.0270402,38.887124,-77.001692
11th & Park Rd NW,3rd St & Pennsylvania Ave SE,38.931821,-77.02826,38.887124,-77.001692
13th & D St NE,3rd St & Pennsylvania Ave SE,38.894777,-76.9883104,38.887124,-77.001692
13th & E St SE,3rd St & Pennsylvania Ave SE,38.882832,-76.9883198,38.887124,-77.001692
13th & H St NE,3rd St & Pennsylvania Ave SE,38.9002048,-76.9883091,38.887124,-77.001692
14th & D St NW / Ronald Reagan Building,3rd St & Pennsylvania Ave SE,38.8939166,-77.0307749,38.887124,-77.001692
14th & D St SE,3rd St & Pennsylvania Ave SE,38.8946621,-77.0306956,38.887124,-77.001692
14th & Rhode Island Ave NW,3rd St & Pennsylvania Ave SE,38.9088311,-77.0319575,38.887124,-77.001692
14th St & Colorado Ave NW,3rd St & Pennsylvania Ave SE,38.9557203,-77.0334339,38.887124,-77.001692
15th & East Capitol St NE,3rd St & Pennsylvania Ave SE,38.8898269,-76.9541242,38.887124,-77.001692
15th & F St NE,3rd St & Pennsylvania Ave SE,38.8973368,-76.9836645,38.887124,-77.001692
15th & P St NW,3rd St & Pennsylvania Ave SE,38.9096682,-77.0345588,38.887124,-77.001692
15th & W St NW,3rd St & Pennsylvania Ave SE,38.9191619,-77.034716,38.887124,-77.001692
15th St & Constitution Ave NW,3rd St & Pennsylvania Ave SE,38.8921024,-77.0336424,38.887124,-77.001692
15th St & Massachusetts Ave SE,3rd St & Pennsylvania Ave SE,38.9065186,-77.0345597,38.887124,-77.001692
17th & G St NW,3rd St & Pennsylvania Ave SE,38.8983186,-77.0394614,38.887124,-77.001692
17th & K St NW / Farragut Square,3rd St & Pennsylvania Ave SE,38.9021566,-77.0380023,38.887124,-77.001692
